,y_cond_comp_p90_neg_pos9
4767,1
4768,0
4769,-1
4770,1
4771,-1
4772,-1
4773,1
4774,1
4775,1
4776,1
4777,-1
4778,1
4779,-1
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,-1
4787,0
4788,-1
4789,1
4790,1
4791,0
4792,1
4793,1
4794,1
4795,-1
4796,1
4797,1
4798,-1
4799,1
4800,-1
4801,-1
4802,-1
4803,1
4804,-1
4805,1
4806,-1
4807,-1
4808,1
4809,1
4810,-1
4811,-1
4812,1
4813,-1
4814,1
4815,-1
4816,1
4817,-1
4818,1
4819,1
4820,1
4821,1
4822,-1
4823,-1
4824,1
4825,-1
4826,1
4827,1
4828,1
4829,0
4830,1
4831,1
4832,0
4833,1
4834,1
4835,1
4836,0
4837,0
4838,1
4839,1
4840,0
4841,-1
4842,1
4843,1
4844,-1
4845,-1
4846,0
4847,1
4848,0
4849,-1
4850,1
4851,1
4852,1
4853,-1
4854,1
4855,1
4856,1
4857,0
4858,1
4859,1
4860,-1
4861,1
4862,1
4863,-1
4864,1
4865,1
4866,-1
4867,-1
4868,1
4869,1
4870,-1
4871,1
4872,-1
4873,-1
4874,-1
4875,-1
4876,1
4877,-1
4878,1
4879,-1
4880,-1
4881,1
4882,-1
4883,-1
4884,-1
4885,1
4886,-1
4887,0
4888,-1
4889,1
4890,-1
4891,-1
4892,1
4893,1
4894,-1
4895,-1
4896,1
4897,-1
4898,1
4899,1
4900,-1
4901,1
4902,0
4903,1
4904,1
4905,-1
4906,-1
4907,-1
4908,-1
4909,1
4910,-1
4911,-1
4912,-1
4913,-1
4914,-1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,1
4921,0
4922,1
4923,-1
4924,1
4925,1
4926,-1
4927,1
4928,1
4929,1
4930,-1
4931,-1
4932,-1
4933,0
4934,1
4935,-1
4936,1
4937,-1
4938,-1
4939,1
4940,-1
4941,-1
4942,-1
4943,-1
4944,0
4945,1
4946,1
4947,-1
4948,-1
4949,-1
4950,-1
4951,1
4952,-1
4953,1
4954,-1
4955,0
4956,1
4957,1
4958,1
4959,-1
4960,1
4961,1
4962,1
4963,1
4964,0
4965,1
4966,0
4967,0
4968,1
4969,-1
4970,-1
4971,-1
4972,1
4973,-1
4974,1
4975,-1
4976,-1
4977,1
4978,-1
4979,1
4980,0
4981,-1
4982,1
4983,0
4984,1
4985,1
4986,-1
4987,1
4988,1
4989,-1
4990,1
4991,1
4992,1
4993,1
4994,0
4995,-1
4996,1
4997,0
4998,1
4999,1
5000,1
5001,1
5002,1
5003,-1
5004,-1
5005,1
5006,-1
5007,-1
5008,-1
5009,-1
5010,0
5011,1
5012,1
5013,-1
5014,-1
5015,1
5016,-1
5017,-1
5018,-1
5019,1
5020,1
5021,1
5022,-1
5023,0
5024,1
5025,1
5026,1
5027,0
5028,1
5029,-1
5030,1
5031,1
5032,1
5033,1
5034,1
5035,-1
5036,0
5037,0
5038,1
5039,-1
5040,0
5041,1
5042,-1
5043,1
5044,-1
5045,-1
5046,-1
5047,1
5048,1
5049,-1
5050,1
5051,1
5052,-1
5053,-1
5054,1
5055,1
5056,0
5057,1
5058,1
5059,-1
5060,1
5061,1
5062,-1
5063,1
5064,1
5065,1
5066,1
5067,-1
5068,0
5069,1
5070,1
5071,-1
5072,1
5073,1
5074,1
5075,-1
5076,-1
5077,-1
5078,1
5079,1
5080,-1
5081,1
5082,1
5083,-1
5084,-1
5085,1
5086,-1
5087,-1
5088,1
5089,-1
5090,-1
5091,-1
5092,1
5093,1
5094,1
5095,-1
5096,1
5097,1
5098,1
5099,-1
5100,1
5101,1
5102,-1
5103,1
5104,0
5105,0
5106,1
5107,-1
5108,-1
5109,-1
5110,-1
5111,0
5112,0
5113,1
5114,-1
5115,1
5116,1
5117,1
5118,-1
5119,1
5120,1
5121,1
5122,1
5123,-1
5124,-1
5125,-1
5126,-1
5127,1
5128,1
5129,1
5130,-1
5131,1
5132,-1
5133,-1
5134,0
5135,1
5136,1
5137,-1
5138,-1
5139,0
5140,1
5141,1
5142,1
5143,1
5144,-1
5145,-1
5146,-1
5147,-1
5148,-1
5149,-1
5150,1
5151,-1
5152,0
5153,1
5154,-1
5155,1
5156,1
5157,1
5158,1
5159,-1
5160,-1
5161,-1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,-1
5168,1
5169,1
5170,-1
5171,-1
5172,-1
5173,1
5174,-1
5175,1
5176,-1
5177,1
5178,0
5179,1
5180,1
5181,-1
5182,-1
5183,-1
5184,-1
5185,-1
5186,-1
5187,-1
5188,1
5189,-1
5190,0
5191,-1
5192,1
5193,-1
5194,1
5195,1
5196,1
5197,-1
5198,1
5199,-1
5200,-1
5201,0
5202,1
5203,1
5204,-1
5205,1
5206,1
5207,1
5208,1
5209,-1
5210,-1
5211,-1
5212,1
5213,-1
5214,-1
5215,1
5216,1
5217,1
5218,1
5219,1
5220,-1
5221,-1
5222,-1
5223,-1
5224,1
5225,1
5226,1
5227,-1
5228,1
5229,-1
5230,-1
5231,1
5232,1
5233,1
5234,-1
5235,1
5236,0
5237,1
5238,-1
5239,1
5240,-1
5241,1
5242,-1
5243,1
5244,1
5245,1
5246,-1
5247,1
5248,1
5249,0
5250,-1
5251,-1
5252,1
5253,1
5254,-1
5255,1
5256,1
5257,-1
5258,1
5259,1
5260,-1
5261,1
5262,-1
5263,-1
5264,0
5265,-1
5266,-1
5267,-1
5268,-1
5269,1
5270,1
5271,1
5272,-1
5273,0
5274,1
5275,1
5276,1
5277,-1
5278,1
5279,-1
5280,-1
5281,-1
5282,1
5283,1
5284,-1
5285,1
5286,1
5287,1
5288,1
5289,0
5290,-1
5291,1
5292,-1
5293,1
5294,0
5295,1
5296,-1
5297,1
5298,1
5299,0
5300,1
5301,-1
5302,1
5303,1
5304,1
5305,0
5306,0
5307,-1
5308,1
5309,-1
5310,-1
5311,-1
5312,0
5313,1
5314,1
5315,1
5316,0
5317,1
5318,1
5319,1
5320,-1
5321,1
5322,-1
5323,-1
5324,1
5325,1
5326,0
5327,-1
5328,1
5329,1
5330,1
5331,1
5332,-1
5333,1
5334,-1
5335,-1
5336,-1
5337,1
5338,1
5339,1
5340,0
5341,1
5342,-1
5343,1
5344,1
5345,1
5346,-1
5347,-1
5348,-1
5349,1
5350,1
5351,-1
5352,-1
5353,-1
5354,1
5355,1
5356,-1
5357,-1
5358,0
5359,-1
5360,-1
5361,1
5362,1
5363,-1
5364,0
5365,1
5366,-1
5367,-1
5368,1
5369,-1
5370,1
5371,1
5372,1
5373,1
5374,-1
5375,1
5376,-1
5377,-1
5378,-1
5379,0
5380,-1
5381,-1
5382,1
5383,-1
5384,-1
5385,-1
5386,-1
5387,-1
5388,-1
5389,1
5390,0
5391,1
5392,1
5393,-1
5394,1
5395,-1
5396,-1
5397,-1
5398,0
5399,1
5400,1
5401,0
5402,1
5403,-1
5404,1
5405,-1
5406,1
5407,1
5408,1
5409,1
5410,-1
5411,-1
5412,1
5413,-1
5414,1
5415,1
5416,-1
5417,1
5418,1
5419,1
5420,-1
5421,-1
5422,-1
5423,-1
5424,0
5425,-1
5426,1
5427,-1
5428,1
5429,1
5430,1
5431,-1
5432,-1
5433,-1
5434,0
5435,1
5436,1
5437,0
5438,-1
5439,-1
5440,-1
5441,1
5442,1
5443,1
5444,0
5445,0
5446,1
5447,-1
5448,0
5449,1
5450,1
5451,1
5452,0
5453,-1
5454,0
5455,-1
5456,1
5457,0
5458,0
5459,1
5460,-1
5461,1
5462,-1
5463,-1
5464,1
5465,1
5466,-1
5467,1
5468,1
5469,1
5470,1
5471,-1
5472,-1
5473,1
5474,0
5475,0
5476,-1
5477,-1
5478,-1
5479,1
5480,-1
5481,1
5482,1
5483,1
5484,1
5485,0
5486,-1
5487,-1
5488,-1
5489,0
5490,-1
5491,1
5492,1
5493,1
5494,-1
5495,-1
5496,0
5497,-1
5498,-1
5499,1
5500,0
5501,0
5502,1
5503,-1
5504,1
5505,1
5506,-1
5507,-1
5508,1
5509,0
5510,-1
5511,-1
5512,-1
5513,1
5514,1
5515,0
5516,1
5517,1
5518,-1
5519,-1
5520,1
5521,1
5522,0
5523,-1
5524,-1
5525,1
5526,1
5527,1
5528,0
5529,1
5530,0
5531,-1
5532,-1
5533,1
5534,1
5535,-1
5536,1
5537,-1
5538,-1
5539,-1
5540,-1
5541,-1
5542,1
5543,1
5544,-1
5545,1
5546,-1
5547,-1
5548,1
5549,1
5550,0
5551,-1
5552,1
5553,0
5554,1
5555,1
5556,1
5557,1
5558,0
5559,1
5560,-1
5561,1
5562,-1
5563,-1
5564,1
5565,-1
5566,1
5567,0
5568,-1
5569,1
5570,0
5571,1
5572,0
5573,0
5574,-1
5575,1
5576,-1
5577,-1
5578,1
5579,-1
5580,1
5581,1
5582,0
5583,1
5584,1
5585,1
5586,1
5587,1
5588,1
5589,1
5590,-1
5591,1
5592,1
5593,-1
5594,-1
5595,-1
5596,1
5597,-1
5598,1
5599,-1
5600,1
5601,0
5602,1
5603,-1
5604,1
5605,-1
5606,1
5607,-1
5608,1
5609,1
5610,1
5611,1
5612,-1
5613,-1
5614,1
5615,-1
5616,-1
5617,1
5618,1
5619,1
5620,0
5621,1
5622,-1
5623,1
5624,1
5625,-1
5626,1
5627,1
5628,1
5629,1
5630,1
5631,-1
5632,1
5633,0
5634,1
5635,1
5636,-1
5637,1
5638,0
5639,1
5640,-1
5641,-1
5642,0
5643,1
5644,-1
5645,1
5646,-1
5647,1
5648,-1
5649,-1
5650,1
5651,1
5652,0
5653,-1
5654,-1
5655,1
5656,-1
5657,1
5658,1
5659,-1
5660,-1
5661,1
5662,-1
5663,1
5664,1
5665,1
5666,-1
5667,1
5668,0
5669,0
5670,1
5671,1
5672,1
5673,0
5674,1
5675,1
5676,1
5677,-1
5678,1
5679,1
5680,1
5681,1
5682,-1
5683,-1
5684,1
5685,0
5686,-1
5687,0
5688,0
5689,1
5690,1
5691,-1
5692,-1
5693,-1
5694,1
5695,-1
5696,-1
5697,1
5698,-1
5699,-1
5700,-1
5701,-1
5702,1
5703,-1
5704,1
5705,1
5706,-1
5707,-1
5708,1
5709,1
5710,-1
5711,1
5712,1
5713,1
5714,0
5715,1
5716,1
5717,1
5718,-1
5719,1
5720,1
5721,1
5722,1
5723,-1
5724,-1
5725,-1
5726,-1
5727,-1
5728,1
5729,-1
5730,-1
5731,1
5732,0
5733,-1
5734,1
5735,-1
5736,-1
5737,0
5738,1
5739,1
5740,1
5741,-1
5742,1
5743,1
5744,1
5745,0
5746,1
5747,-1
5748,1
5749,1
5750,1
5751,1
5752,-1
5753,-1
5754,1
5755,1
5756,-1
5757,1
5758,-1
5759,1
5760,0
5761,-1
5762,1
5763,1
5764,1
5765,-1
5766,-1
5767,-1
5768,1
5769,1
5770,-1
5771,0
5772,1
5773,0
5774,-1
5775,-1
5776,-1
5777,-1
5778,1
5779,1
5780,-1
5781,-1
5782,-1
5783,0
5784,1
5785,-1
5786,1
5787,0
5788,1
5789,1
5790,1
5791,1
5792,0
5793,0
5794,1
5795,-1
5796,0
5797,-1
5798,1
5799,0
5800,0
5801,1
5802,-1
5803,1
5804,1
5805,-1
5806,-1
5807,1
5808,0
5809,-1
5810,-1
5811,-1
5812,1
5813,-1
5814,1
5815,-1
5816,-1
5817,1
5818,-1
5819,1
5820,1
5821,1
5822,1
5823,0
5824,1
5825,1
5826,1
5827,-1
5828,1
5829,-1
5830,1
5831,-1
5832,0
5833,1
5834,1
5835,-1
5836,1
5837,0
5838,1
5839,0
5840,0
5841,-1
5842,0
5843,-1
5844,-1
5845,1
5846,1
5847,-1
5848,1
5849,-1
5850,-1
5851,1
5852,-1
5853,-1
5854,1
5855,1
5856,1
5857,1
5858,-1
5859,-1
5860,-1
5861,1
5862,1
5863,-1
5864,-1
5865,1
5866,1
5867,1
5868,1
5869,1
5870,1
5871,-1
5872,1
5873,-1
5874,1
5875,1
5876,1
5877,0
5878,-1
5879,1
5880,-1
5881,1
5882,-1
5883,1
5884,1
5885,0
5886,-1
5887,-1
5888,1
5889,1
5890,-1
5891,1
5892,1
5893,1
5894,1
5895,-1
5896,1
5897,1
5898,0
5899,0
5900,1
5901,1
5902,1
5903,1
5904,0
5905,-1
5906,-1
5907,1
5908,1
5909,1
5910,1
5911,1
5912,1
5913,0
5914,-1
5915,1
5916,-1
5917,1
5918,0
5919,1
5920,0
5921,1
5922,-1
5923,-1
5924,1
5925,-1
5926,1
5927,1
5928,-1
5929,1
5930,-1
5931,1
5932,-1
5933,1
5934,1
5935,0
5936,-1
5937,0
5938,-1
5939,0
5940,-1
5941,-1
5942,1
5943,-1
5944,0
5945,-1
5946,1
5947,1
5948,-1
5949,1
5950,1
5951,0
5952,1
5953,1
5954,1
5955,1
5956,-1
5957,1
5958,1
5959,0
5960,-1
5961,1
5962,0
5963,0
5964,-1
5965,1
5966,-1
5967,-1
5968,1
5969,1
5970,-1
5971,0
5972,1
5973,1
5974,1
5975,0
5976,-1
5977,-1
5978,1
5979,-1
5980,1
5981,-1
5982,-1
5983,-1
5984,0
5985,1
5986,-1
5987,-1
5988,1
5989,-1
5990,-1
5991,-1
5992,1
5993,-1
5994,0
5995,1
5996,1
5997,1
5998,-1
5999,1
6000,1
6001,-1
6002,1
6003,-1
6004,1
6005,1
6006,0
6007,-1
6008,1
6009,1
6010,0
6011,1
6012,0
6013,0
6014,0
6015,0
6016,0
6017,1
6018,-1
6019,1
6020,1
6021,1
6022,-1
6023,1
6024,-1
6025,-1
6026,1
6027,1
6028,-1
6029,1
6030,-1
6031,0
6032,-1
6033,1
6034,-1
6035,-1
6036,-1
6037,1
6038,1
6039,1
6040,1
6041,1
6042,0
6043,1
6044,1
6045,-1
6046,-1
6047,0
6048,-1
6049,-1
6050,1
6051,1
6052,-1
6053,-1
6054,-1
6055,-1
6056,-1
6057,1
6058,1
6059,1
6060,1
6061,-1
6062,1
6063,-1
6064,-1
6065,1
6066,-1
6067,1
6068,1
6069,-1
6070,1
6071,-1
6072,-1
6073,1
6074,0
6075,1
6076,1
6077,1
6078,0
6079,-1
6080,1
6081,0
6082,1
6083,0
6084,-1
6085,-1
6086,1
6087,-1
6088,-1
6089,1
6090,-1
6091,1
6092,-1
6093,-1
6094,1
6095,-1
6096,1
6097,-1
6098,1
6099,-1
6100,1
6101,-1
6102,-1
6103,-1
6104,-1
6105,1
6106,1
6107,-1
6108,-1
6109,1
6110,1
6111,-1
6112,1
6113,1
6114,1
6115,-1
6116,1
6117,1
6118,0
6119,-1
6120,1
6121,-1
6122,1
6123,1
6124,1
6125,-1
6126,1
6127,-1
6128,-1
6129,1
6130,1
6131,-1
6132,-1
6133,1
6134,1
6135,-1
6136,-1
6137,0
6138,1
6139,0
6140,1
6141,0
6142,-1
6143,1
6144,-1
6145,-1
6146,1
6147,-1
6148,-1
6149,1
6150,-1
6151,1
6152,-1
6153,-1
6154,-1
6155,0
6156,1
6157,1
6158,-1
6159,-1
6160,1
6161,1
6162,1
6163,-1
6164,1
6165,0
6166,-1
6167,-1
6168,0
6169,-1
6170,1
6171,1
6172,0
6173,-1
6174,1
6175,-1
6176,1
6177,1
6178,1
6179,1
6180,0
6181,1
6182,1
6183,0
6184,-1
6185,-1
6186,-1
6187,-1
6188,-1
6189,1
6190,1
6191,0
6192,-1
6193,-1
6194,-1
6195,1
6196,-1
6197,-1
6198,1
6199,-1
6200,1
6201,-1
6202,1
6203,1
6204,-1
6205,-1
6206,-1
6207,-1
6208,-1
6209,-1
6210,1
6211,1
6212,0
6213,-1
6214,-1
6215,1
6216,1
6217,-1
6218,1
6219,-1
6220,1
6221,1
6222,-1
6223,1
6224,1
6225,-1
6226,-1
6227,1
6228,-1
6229,-1
6230,-1
6231,0
6232,-1
6233,1
6234,1
6235,1
6236,1
6237,1
6238,-1
6239,1
6240,1
6241,0
6242,1
6243,-1
6244,-1
6245,1
6246,1
6247,0
6248,-1
6249,-1
6250,1
6251,1
6252,-1
6253,-1
6254,1
6255,0
6256,-1
6257,1
6258,1
6259,-1
6260,-1
6261,0
6262,-1
6263,1
6264,-1
6265,-1
6266,-1
6267,1
6268,-1
6269,1
6270,-1
6271,1
6272,-1
6273,1
6274,0
6275,0
6276,-1
6277,1
6278,-1
6279,-1
6280,1
6281,-1
6282,-1
6283,-1
6284,1
6285,-1
6286,1
6287,1
6288,1
6289,-1
6290,-1
6291,1
6292,1
6293,1
6294,-1
6295,-1
6296,1
6297,-1
6298,-1
6299,-1
6300,1
6301,-1
6302,-1
6303,-1
6304,1
6305,1
6306,-1
6307,1
6308,-1
6309,0
6310,-1
6311,1
6312,1
6313,-1
6314,1
6315,-1
6316,1
6317,1
6318,0
6319,-1
6320,1
6321,1
6322,-1
6323,-1
6324,0
6325,0
6326,-1
6327,1
6328,1
6329,1
6330,-1
6331,0
6332,1
6333,-1
6334,1
6335,1
6336,-1
6337,-1
6338,1
6339,1
6340,1
6341,1
6342,1
6343,-1
6344,1
6345,0
6346,1
6347,-1
6348,-1
6349,1
6350,1
6351,1
6352,1
6353,0
6354,-1
6355,0
6356,0
6357,1
6358,1
6359,-1
6360,1
6361,-1
6362,-1
6363,1
6364,-1
6365,1
6366,-1
6367,1
6368,1
6369,0
6370,-1
6371,1
6372,1
6373,0
6374,-1
6375,0
6376,-1
6377,1
6378,1
6379,-1
6380,-1
6381,1
6382,-1
6383,-1
6384,0
6385,1
6386,0
6387,1
6388,-1
6389,0
6390,-1
6391,1
6392,-1
6393,0
6394,-1
6395,1
6396,-1
6397,1
6398,1
6399,0
6400,1
6401,-1
6402,1
6403,1
6404,-1
6405,1
6406,1
6407,1
6408,-1
6409,-1
6410,-1
6411,-1
6412,-1
6413,1
6414,-1
6415,1
6416,1
6417,-1
6418,1
6419,-1
6420,-1
6421,1
6422,1
6423,1
6424,1
6425,-1
6426,1
6427,0
6428,1
6429,1
6430,1
6431,0
6432,1
6433,-1
6434,1
6435,-1
6436,1
6437,-1
6438,1
6439,-1
6440,0
6441,-1
6442,1
6443,1
6444,-1
6445,-1
6446,1
6447,0
6448,1
6449,-1
6450,0
6451,-1
6452,1
6453,0
6454,1
6455,-1
6456,1
6457,1
6458,-1
6459,0
6460,1
6461,-1
6462,-1
6463,-1
6464,1
6465,-1
6466,-1
6467,0
6468,1
6469,1
6470,0
6471,-1
6472,-1
6473,1
6474,-1
6475,0
6476,1
6477,-1
6478,0
6479,0
6480,1
6481,1
6482,-1
6483,-1
6484,1
6485,1
6486,-1
6487,1
6488,-1
6489,-1
6490,1
6491,0
6492,-1
6493,1
6494,-1
6495,1
6496,-1
6497,0
6498,-1
6499,1
6500,1
6501,-1
6502,0
6503,1
6504,-1
6505,-1
6506,-1
6507,-1
6508,0
6509,-1
6510,-1
6511,-1
6512,-1
6513,1
6514,1
6515,1
6516,1
6517,-1
6518,0
6519,1
6520,-1
6521,1
6522,-1
6523,1
6524,1
6525,0
6526,1
6527,-1
6528,1
6529,-1
6530,-1
6531,0
6532,1
6533,1
6534,1
6535,1
6536,1
6537,-1
6538,1
6539,-1
6540,1
6541,-1
6542,1
6543,1
6544,-1
6545,-1
6546,1
6547,1
6548,-1
6549,0
6550,-1
6551,1
6552,1
6553,0
6554,1
6555,-1
6556,0
6557,1
6558,-1
6559,1
6560,-1
6561,1
6562,-1
6563,1
6564,-1
6565,1
6566,1
6567,0
6568,0
6569,-1
6570,0
6571,0
6572,0
6573,1
6574,-1
6575,0
6576,0
6577,1
6578,1
6579,1
6580,1
6581,1
6582,0
6583,1
6584,1
6585,-1
6586,0
6587,1
6588,1
6589,-1
6590,1
6591,-1
6592,0
6593,-1
6594,-1
6595,-1
6596,0
6597,1
6598,0
6599,-1
6600,1
6601,-1
6602,-1
6603,-1
6604,-1
6605,1
6606,-1
6607,0
6608,-1
6609,1
6610,1
6611,1
6612,-1
6613,-1
6614,0
